experimento;funcion;algoritmo;n;t
compare_algorithms;randomValuesAndSizes;backtracking;36;336.462ms
compare_algorithms;randomValuesAndSizes;backtracking;36;181.853ms
compare_algorithms;randomValuesAndSizes;backtracking;36;107.176ms
compare_algorithms;randomValuesAndSizes;backtracking;36;1388.42ms
compare_algorithms;randomValuesAndSizes;backtracking;36;221.777ms
compare_algorithms;randomValuesAndSizes;backtracking;37;596.192ms
compare_algorithms;randomValuesAndSizes;backtracking;37;98.2785ms
compare_algorithms;randomValuesAndSizes;backtracking;37;404.483ms
compare_algorithms;randomValuesAndSizes;backtracking;37;2057.11ms
compare_algorithms;randomValuesAndSizes;backtracking;37;196.214ms
compare_algorithms;randomValuesAndSizes;backtracking;37;846.781ms
compare_algorithms;randomValuesAndSizes;backtracking;37;488.491ms
compare_algorithms;randomValuesAndSizes;backtracking;37;289.865ms
compare_algorithms;randomValuesAndSizes;backtracking;37;2695.21ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1964.31ms
compare_algorithms;randomValuesAndSizes;backtracking;37;192.326ms
compare_algorithms;randomValuesAndSizes;backtracking;37;876.375ms
compare_algorithms;randomValuesAndSizes;backtracking;37;2734.8ms
compare_algorithms;randomValuesAndSizes;backtracking;37;289.414ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1621.76ms
compare_algorithms;randomValuesAndSizes;backtracking;37;2422.2ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1756.5ms
compare_algorithms;randomValuesAndSizes;backtracking;37;746.252ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1350.85ms
compare_algorithms;randomValuesAndSizes;backtracking;37;590.025ms
compare_algorithms;randomValuesAndSizes;backtracking;37;604.459ms
compare_algorithms;randomValuesAndSizes;backtracking;37;130.515ms
compare_algorithms;randomValuesAndSizes;backtracking;37;15229.1ms
compare_algorithms;randomValuesAndSizes;backtracking;37;699.576ms
compare_algorithms;randomValuesAndSizes;backtracking;37;3843.44ms
compare_algorithms;randomValuesAndSizes;backtracking;37;945.328ms
compare_algorithms;randomValuesAndSizes;backtracking;37;928.412ms
compare_algorithms;randomValuesAndSizes;backtracking;37;240.325ms
compare_algorithms;randomValuesAndSizes;backtracking;37;633.293ms
compare_algorithms;randomValuesAndSizes;backtracking;37;6638.03ms
compare_algorithms;randomValuesAndSizes;backtracking;37;487.214ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1734.75ms
compare_algorithms;randomValuesAndSizes;backtracking;37;287.982ms
compare_algorithms;randomValuesAndSizes;backtracking;37;410.667ms
compare_algorithms;randomValuesAndSizes;backtracking;37;494.765ms
compare_algorithms;randomValuesAndSizes;backtracking;37;230.066ms
compare_algorithms;randomValuesAndSizes;backtracking;37;820.682ms
compare_algorithms;randomValuesAndSizes;backtracking;37;149.232ms
compare_algorithms;randomValuesAndSizes;backtracking;37;489.181ms
compare_algorithms;randomValuesAndSizes;backtracking;37;330.043ms
compare_algorithms;randomValuesAndSizes;backtracking;37;720.091ms
compare_algorithms;randomValuesAndSizes;backtracking;37;296.471ms
compare_algorithms;randomValuesAndSizes;backtracking;37;490.588ms
compare_algorithms;randomValuesAndSizes;backtracking;37;1691.23ms
compare_algorithms;randomValuesAndSizes;backtracking;37;740.149ms
compare_algorithms;randomValuesAndSizes;backtracking;37;624.269ms
compare_algorithms;randomValuesAndSizes;backtracking;37;249.546ms
compare_algorithms;randomValuesAndSizes;backtracking;37;2407.71ms
compare_algorithms;randomValuesAndSizes;backtracking;37;208.621ms
compare_algorithms;randomValuesAndSizes;backtracking;37;166.037ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1439.57ms
compare_algorithms;randomValuesAndSizes;backtracking;38;3306.88ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1235.67ms
compare_algorithms;randomValuesAndSizes;backtracking;38;385.092ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1430.37ms
compare_algorithms;randomValuesAndSizes;backtracking;38;380.058ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1883.95ms
compare_algorithms;randomValuesAndSizes;backtracking;38;233.296ms
compare_algorithms;randomValuesAndSizes;backtracking;38;617.193ms
compare_algorithms;randomValuesAndSizes;backtracking;38;375.562ms
compare_algorithms;randomValuesAndSizes;backtracking;38;458.766ms
compare_algorithms;randomValuesAndSizes;backtracking;38;137.115ms
compare_algorithms;randomValuesAndSizes;backtracking;38;346.353ms
compare_algorithms;randomValuesAndSizes;backtracking;38;642.877ms
compare_algorithms;randomValuesAndSizes;backtracking;38;874.102ms
compare_algorithms;randomValuesAndSizes;backtracking;38;5648.68ms
compare_algorithms;randomValuesAndSizes;backtracking;38;109.139ms
compare_algorithms;randomValuesAndSizes;backtracking;38;999.142ms
compare_algorithms;randomValuesAndSizes;backtracking;38;10261.4ms
compare_algorithms;randomValuesAndSizes;backtracking;38;448.998ms
compare_algorithms;randomValuesAndSizes;backtracking;38;296.604ms
compare_algorithms;randomValuesAndSizes;backtracking;38;130.085ms
compare_algorithms;randomValuesAndSizes;backtracking;38;2658.9ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1069.38ms
compare_algorithms;randomValuesAndSizes;backtracking;38;554.899ms
compare_algorithms;randomValuesAndSizes;backtracking;38;242.383ms
compare_algorithms;randomValuesAndSizes;backtracking;38;282.922ms
compare_algorithms;randomValuesAndSizes;backtracking;38;369.575ms
compare_algorithms;randomValuesAndSizes;backtracking;38;871.955ms
compare_algorithms;randomValuesAndSizes;backtracking;38;96.9611ms
compare_algorithms;randomValuesAndSizes;backtracking;38;162.633ms
compare_algorithms;randomValuesAndSizes;backtracking;38;2834.49ms
compare_algorithms;randomValuesAndSizes;backtracking;38;583.325ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1237.83ms
compare_algorithms;randomValuesAndSizes;backtracking;38;190.485ms
compare_algorithms;randomValuesAndSizes;backtracking;38;469.362ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1470.05ms
compare_algorithms;randomValuesAndSizes;backtracking;38;253.253ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1067.23ms
compare_algorithms;randomValuesAndSizes;backtracking;38;107.361ms
compare_algorithms;randomValuesAndSizes;backtracking;38;805.853ms
compare_algorithms;randomValuesAndSizes;backtracking;38;172.776ms
compare_algorithms;randomValuesAndSizes;backtracking;38;813.494ms
compare_algorithms;randomValuesAndSizes;backtracking;38;349.243ms
compare_algorithms;randomValuesAndSizes;backtracking;38;2897.6ms
compare_algorithms;randomValuesAndSizes;backtracking;38;6245.7ms
compare_algorithms;randomValuesAndSizes;backtracking;38;1312.65ms
compare_algorithms;randomValuesAndSizes;backtracking;38;175.966ms
compare_algorithms;randomValuesAndSizes;backtracking;38;231.43ms
compare_algorithms;randomValuesAndSizes;backtracking;38;120.053ms
compare_algorithms;randomValuesAndSizes;backtracking;39;334.927ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1404.44ms
compare_algorithms;randomValuesAndSizes;backtracking;39;2445.35ms
compare_algorithms;randomValuesAndSizes;backtracking;39;624.934ms
compare_algorithms;randomValuesAndSizes;backtracking;39;26625ms
compare_algorithms;randomValuesAndSizes;backtracking;39;779.353ms
compare_algorithms;randomValuesAndSizes;backtracking;39;326.547ms
compare_algorithms;randomValuesAndSizes;backtracking;39;651.074ms
compare_algorithms;randomValuesAndSizes;backtracking;39;221.682ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1166.82ms
compare_algorithms;randomValuesAndSizes;backtracking;39;4458.28ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1614.16ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1046.42ms
compare_algorithms;randomValuesAndSizes;backtracking;39;7481.81ms
compare_algorithms;randomValuesAndSizes;backtracking;39;3712.86ms
compare_algorithms;randomValuesAndSizes;backtracking;39;564.997ms
compare_algorithms;randomValuesAndSizes;backtracking;39;260.521ms
compare_algorithms;randomValuesAndSizes;backtracking;39;932.785ms
compare_algorithms;randomValuesAndSizes;backtracking;39;131.256ms
compare_algorithms;randomValuesAndSizes;backtracking;39;803.981ms
compare_algorithms;randomValuesAndSizes;backtracking;39;447.504ms
compare_algorithms;randomValuesAndSizes;backtracking;39;634.111ms
compare_algorithms;randomValuesAndSizes;backtracking;39;524.061ms
compare_algorithms;randomValuesAndSizes;backtracking;39;302.201ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1328.81ms
compare_algorithms;randomValuesAndSizes;backtracking;39;571.431ms
compare_algorithms;randomValuesAndSizes;backtracking;39;544.367ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1551.96ms
compare_algorithms;randomValuesAndSizes;backtracking;39;2440.04ms
compare_algorithms;randomValuesAndSizes;backtracking;39;496.435ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1111.84ms
compare_algorithms;randomValuesAndSizes;backtracking;39;4008.74ms
compare_algorithms;randomValuesAndSizes;backtracking;39;544.606ms
compare_algorithms;randomValuesAndSizes;backtracking;39;3721.42ms
compare_algorithms;randomValuesAndSizes;backtracking;39;301.547ms
compare_algorithms;randomValuesAndSizes;backtracking;39;988.805ms
compare_algorithms;randomValuesAndSizes;backtracking;39;647.452ms
compare_algorithms;randomValuesAndSizes;backtracking;39;526.321ms
compare_algorithms;randomValuesAndSizes;backtracking;39;6034.16ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1040ms
compare_algorithms;randomValuesAndSizes;backtracking;39;347.139ms
compare_algorithms;randomValuesAndSizes;backtracking;39;2336.65ms
compare_algorithms;randomValuesAndSizes;backtracking;39;2252.5ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1152.96ms
compare_algorithms;randomValuesAndSizes;backtracking;39;544.713ms
compare_algorithms;randomValuesAndSizes;backtracking;39;69.419ms
compare_algorithms;randomValuesAndSizes;backtracking;39;987.423ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1580.55ms
compare_algorithms;randomValuesAndSizes;backtracking;39;1600ms
compare_algorithms;randomValuesAndSizes;backtracking;39;411.272ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1638.55ms
compare_algorithms;randomValuesAndSizes;backtracking;40;18234.2ms
compare_algorithms;randomValuesAndSizes;backtracking;40;836.144ms
compare_algorithms;randomValuesAndSizes;backtracking;40;101.704ms
compare_algorithms;randomValuesAndSizes;backtracking;40;542.565ms
compare_algorithms;randomValuesAndSizes;backtracking;40;102.886ms
compare_algorithms;randomValuesAndSizes;backtracking;40;3547.72ms
compare_algorithms;randomValuesAndSizes;backtracking;40;418.128ms
compare_algorithms;randomValuesAndSizes;backtracking;40;3274.96ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1607.27ms
compare_algorithms;randomValuesAndSizes;backtracking;40;605.262ms
compare_algorithms;randomValuesAndSizes;backtracking;40;8807.04ms
compare_algorithms;randomValuesAndSizes;backtracking;40;849.777ms
compare_algorithms;randomValuesAndSizes;backtracking;40;622.738ms
compare_algorithms;randomValuesAndSizes;backtracking;40;190.797ms
compare_algorithms;randomValuesAndSizes;backtracking;40;996.779ms
compare_algorithms;randomValuesAndSizes;backtracking;40;5609.74ms
compare_algorithms;randomValuesAndSizes;backtracking;40;6127.43ms
compare_algorithms;randomValuesAndSizes;backtracking;40;603.299ms
compare_algorithms;randomValuesAndSizes;backtracking;40;153.441ms
compare_algorithms;randomValuesAndSizes;backtracking;40;442.329ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1655.74ms
compare_algorithms;randomValuesAndSizes;backtracking;40;356.058ms
compare_algorithms;randomValuesAndSizes;backtracking;40;2472.68ms
compare_algorithms;randomValuesAndSizes;backtracking;40;750.499ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1470.2ms
compare_algorithms;randomValuesAndSizes;backtracking;40;90.6033ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1683.6ms
compare_algorithms;randomValuesAndSizes;backtracking;40;498.831ms
compare_algorithms;randomValuesAndSizes;backtracking;40;59.797ms
compare_algorithms;randomValuesAndSizes;backtracking;40;592.986ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1337.64ms
compare_algorithms;randomValuesAndSizes;backtracking;40;85.9982ms
compare_algorithms;randomValuesAndSizes;backtracking;40;394.188ms
compare_algorithms;randomValuesAndSizes;backtracking;40;119.659ms
compare_algorithms;randomValuesAndSizes;backtracking;40;90.5082ms
compare_algorithms;randomValuesAndSizes;backtracking;40;365.278ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1240.26ms
compare_algorithms;randomValuesAndSizes;backtracking;40;122.141ms
compare_algorithms;randomValuesAndSizes;backtracking;40;5397.4ms
compare_algorithms;randomValuesAndSizes;backtracking;40;244.521ms
compare_algorithms;randomValuesAndSizes;backtracking;40;4217.68ms
compare_algorithms;randomValuesAndSizes;backtracking;40;958.913ms
compare_algorithms;randomValuesAndSizes;backtracking;40;430.42ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1400ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1377.31ms
compare_algorithms;randomValuesAndSizes;backtracking;40;2518.8ms
compare_algorithms;randomValuesAndSizes;backtracking;40;2853.8ms
compare_algorithms;randomValuesAndSizes;backtracking;40;1961.51ms
compare_algorithms;randomValuesAndSizes;backtracking;40;11026ms
compare_algorithms;randomValuesAndSizes;backtracking;41;5062.37ms
compare_algorithms;randomValuesAndSizes;backtracking;41;262.925ms
compare_algorithms;randomValuesAndSizes;backtracking;41;312.692ms
compare_algorithms;randomValuesAndSizes;backtracking;41;928.175ms
compare_algorithms;randomValuesAndSizes;backtracking;41;3843.66ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1199.11ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1254.68ms
compare_algorithms;randomValuesAndSizes;backtracking;41;458.21ms
compare_algorithms;randomValuesAndSizes;backtracking;41;579.938ms
compare_algorithms;randomValuesAndSizes;backtracking;41;403.118ms
compare_algorithms;randomValuesAndSizes;backtracking;41;757.853ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1384.07ms
compare_algorithms;randomValuesAndSizes;backtracking;41;10199.7ms
compare_algorithms;randomValuesAndSizes;backtracking;41;5358.47ms
compare_algorithms;randomValuesAndSizes;backtracking;41;4164.46ms
compare_algorithms;randomValuesAndSizes;backtracking;41;18879.9ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1994.11ms
compare_algorithms;randomValuesAndSizes;backtracking;41;495.9ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1263.02ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1746.19ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1298.53ms
compare_algorithms;randomValuesAndSizes;backtracking;41;403.669ms
compare_algorithms;randomValuesAndSizes;backtracking;41;205.872ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2890.82ms
compare_algorithms;randomValuesAndSizes;backtracking;41;14399.4ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1711.06ms
compare_algorithms;randomValuesAndSizes;backtracking;41;386.491ms
compare_algorithms;randomValuesAndSizes;backtracking;41;4896.26ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1229.06ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1783.43ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1006.67ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1107.1ms
compare_algorithms;randomValuesAndSizes;backtracking;41;4960.52ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2315.44ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2204.68ms
compare_algorithms;randomValuesAndSizes;backtracking;41;632.772ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1193.25ms
compare_algorithms;randomValuesAndSizes;backtracking;41;400.571ms
compare_algorithms;randomValuesAndSizes;backtracking;41;11023.4ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2289.82ms
compare_algorithms;randomValuesAndSizes;backtracking;41;296.021ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2034.18ms
compare_algorithms;randomValuesAndSizes;backtracking;41;4354.57ms
compare_algorithms;randomValuesAndSizes;backtracking;41;1070.91ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2228.66ms
compare_algorithms;randomValuesAndSizes;backtracking;41;5815.35ms
compare_algorithms;randomValuesAndSizes;backtracking;41;4433.65ms
compare_algorithms;randomValuesAndSizes;backtracking;41;312.818ms
compare_algorithms;randomValuesAndSizes;backtracking;41;2876.84ms
compare_algorithms;randomValuesAndSizes;backtracking;41;465.154ms
compare_algorithms;randomValuesAndSizes;backtracking;42;9153.67ms
compare_algorithms;randomValuesAndSizes;backtracking;42;3804.27ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1420.68ms
compare_algorithms;randomValuesAndSizes;backtracking;42;309.382ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2795.75ms
compare_algorithms;randomValuesAndSizes;backtracking;42;392.103ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1368.35ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2077.66ms
compare_algorithms;randomValuesAndSizes;backtracking;42;7574.61ms
compare_algorithms;randomValuesAndSizes;backtracking;42;168.316ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1360.71ms
compare_algorithms;randomValuesAndSizes;backtracking;42;958.968ms
compare_algorithms;randomValuesAndSizes;backtracking;42;10371.6ms
compare_algorithms;randomValuesAndSizes;backtracking;42;526.617ms
compare_algorithms;randomValuesAndSizes;backtracking;42;4562.33ms
compare_algorithms;randomValuesAndSizes;backtracking;42;6227.69ms
compare_algorithms;randomValuesAndSizes;backtracking;42;851.789ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2335.81ms
compare_algorithms;randomValuesAndSizes;backtracking;42;254.368ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1563.07ms
compare_algorithms;randomValuesAndSizes;backtracking;42;9658.57ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2147.96ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1273.94ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1621.95ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1156.47ms
compare_algorithms;randomValuesAndSizes;backtracking;42;980.215ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1576.65ms
compare_algorithms;randomValuesAndSizes;backtracking;42;929.053ms
compare_algorithms;randomValuesAndSizes;backtracking;42;5014.32ms
compare_algorithms;randomValuesAndSizes;backtracking;42;4207.43ms
compare_algorithms;randomValuesAndSizes;backtracking;42;8784.98ms
compare_algorithms;randomValuesAndSizes;backtracking;42;421.764ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1949.01ms
compare_algorithms;randomValuesAndSizes;backtracking;42;20287.5ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2100.94ms
compare_algorithms;randomValuesAndSizes;backtracking;42;125.778ms
compare_algorithms;randomValuesAndSizes;backtracking;42;3139.85ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2705.31ms
compare_algorithms;randomValuesAndSizes;backtracking;42;988.758ms
compare_algorithms;randomValuesAndSizes;backtracking;42;8551.28ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1252.8ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1318.54ms
compare_algorithms;randomValuesAndSizes;backtracking;42;7797.61ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1661.25ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2359.75ms
compare_algorithms;randomValuesAndSizes;backtracking;42;213.711ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1177.07ms
compare_algorithms;randomValuesAndSizes;backtracking;42;2332.77ms
compare_algorithms;randomValuesAndSizes;backtracking;42;568.856ms
compare_algorithms;randomValuesAndSizes;backtracking;42;1034.75ms
compare_algorithms;randomValuesAndSizes;backtracking;43;653.533ms
compare_algorithms;randomValuesAndSizes;backtracking;43;944.402ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1301.66ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3777.45ms
compare_algorithms;randomValuesAndSizes;backtracking;43;419.129ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3295.08ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1961.76ms
compare_algorithms;randomValuesAndSizes;backtracking;43;50705.5ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2886.74ms
compare_algorithms;randomValuesAndSizes;backtracking;43;18276.3ms
compare_algorithms;randomValuesAndSizes;backtracking;43;4473.7ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1161.97ms
compare_algorithms;randomValuesAndSizes;backtracking;43;7064.09ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1182.09ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1648.01ms
compare_algorithms;randomValuesAndSizes;backtracking;43;7550.94ms
compare_algorithms;randomValuesAndSizes;backtracking;43;12949.6ms
compare_algorithms;randomValuesAndSizes;backtracking;43;910.458ms
compare_algorithms;randomValuesAndSizes;backtracking;43;837.784ms
compare_algorithms;randomValuesAndSizes;backtracking;43;11028.7ms
compare_algorithms;randomValuesAndSizes;backtracking;43;4398.06ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1914.01ms
compare_algorithms;randomValuesAndSizes;backtracking;43;710.256ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2407.04ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2762.9ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2084.91ms
compare_algorithms;randomValuesAndSizes;backtracking;43;983.383ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2709.23ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1131.91ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3003.1ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1978.2ms
compare_algorithms;randomValuesAndSizes;backtracking;43;538.292ms
compare_algorithms;randomValuesAndSizes;backtracking;43;733.113ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1298.85ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1443.4ms
compare_algorithms;randomValuesAndSizes;backtracking;43;765.009ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1861.46ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2962.18ms
compare_algorithms;randomValuesAndSizes;backtracking;43;5858.94ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3237.66ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2815.09ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1307.47ms
compare_algorithms;randomValuesAndSizes;backtracking;43;24581.9ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2024.83ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3093.89ms
compare_algorithms;randomValuesAndSizes;backtracking;43;3634.05ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1330.69ms
compare_algorithms;randomValuesAndSizes;backtracking;43;6693.93ms
compare_algorithms;randomValuesAndSizes;backtracking;43;2284.06ms
compare_algorithms;randomValuesAndSizes;backtracking;43;1679.43ms
compare_algorithms;randomValuesAndSizes;backtracking;44;967.24ms
compare_algorithms;randomValuesAndSizes;backtracking;44;893.663ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2880.11ms
compare_algorithms;randomValuesAndSizes;backtracking;44;697.46ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1840.5ms
compare_algorithms;randomValuesAndSizes;backtracking;44;12604.7ms
compare_algorithms;randomValuesAndSizes;backtracking;44;6587.2ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2012.84ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2487ms
compare_algorithms;randomValuesAndSizes;backtracking;44;378.215ms
compare_algorithms;randomValuesAndSizes;backtracking;44;3142.41ms
compare_algorithms;randomValuesAndSizes;backtracking;44;573.97ms
compare_algorithms;randomValuesAndSizes;backtracking;44;665.155ms
compare_algorithms;randomValuesAndSizes;backtracking;44;212.773ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1564.13ms
compare_algorithms;randomValuesAndSizes;backtracking;44;6942.58ms
compare_algorithms;randomValuesAndSizes;backtracking;44;928.793ms
compare_algorithms;randomValuesAndSizes;backtracking;44;15433.7ms
compare_algorithms;randomValuesAndSizes;backtracking;44;35838ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1200.44ms
compare_algorithms;randomValuesAndSizes;backtracking;44;3360.76ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1512.97ms
compare_algorithms;randomValuesAndSizes;backtracking;44;3920.34ms
compare_algorithms;randomValuesAndSizes;backtracking;44;357.761ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1407.2ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2318.21ms
compare_algorithms;randomValuesAndSizes;backtracking;44;546.328ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2442.14ms
compare_algorithms;randomValuesAndSizes;backtracking;44;8822.46ms
compare_algorithms;randomValuesAndSizes;backtracking;44;6439.01ms
compare_algorithms;randomValuesAndSizes;backtracking;44;5252.66ms
compare_algorithms;randomValuesAndSizes;backtracking;44;3673.07ms
compare_algorithms;randomValuesAndSizes;backtracking;44;384.909ms
compare_algorithms;randomValuesAndSizes;backtracking;44;4351.93ms
compare_algorithms;randomValuesAndSizes;backtracking;44;8567.15ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1035.93ms
compare_algorithms;randomValuesAndSizes;backtracking;44;9267.44ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2480.6ms
compare_algorithms;randomValuesAndSizes;backtracking;44;168.942ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1489.51ms
compare_algorithms;randomValuesAndSizes;backtracking;44;6293.42ms
compare_algorithms;randomValuesAndSizes;backtracking;44;40440.2ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2398.29ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1059.99ms
compare_algorithms;randomValuesAndSizes;backtracking;44;499.79ms
compare_algorithms;randomValuesAndSizes;backtracking;44;624.018ms
compare_algorithms;randomValuesAndSizes;backtracking;44;2692.24ms
compare_algorithms;randomValuesAndSizes;backtracking;44;859.861ms
compare_algorithms;randomValuesAndSizes;backtracking;44;1160.94ms
compare_algorithms;randomValuesAndSizes;backtracking;44;18967.7ms
compare_algorithms;randomValuesAndSizes;backtracking;45;9728.67ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1563.76ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1310.62ms
compare_algorithms;randomValuesAndSizes;backtracking;45;404.498ms
compare_algorithms;randomValuesAndSizes;backtracking;45;8996.02ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1645.75ms
compare_algorithms;randomValuesAndSizes;backtracking;45;7415.57ms
compare_algorithms;randomValuesAndSizes;backtracking;45;16806.5ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1163.32ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1320.84ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1222.01ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1998.97ms
compare_algorithms;randomValuesAndSizes;backtracking;45;2109.15ms
compare_algorithms;randomValuesAndSizes;backtracking;45;4646.62ms
compare_algorithms;randomValuesAndSizes;backtracking;45;19671.6ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1163.43ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1546.33ms
compare_algorithms;randomValuesAndSizes;backtracking;45;3914.73ms
compare_algorithms;randomValuesAndSizes;backtracking;45;573.48ms
compare_algorithms;randomValuesAndSizes;backtracking;45;2101.08ms
compare_algorithms;randomValuesAndSizes;backtracking;45;15037ms
compare_algorithms;randomValuesAndSizes;backtracking;45;1974.33ms
compare_algorithms;randomValuesAndSizes;backtracking;45;12840.6ms
compare_algorithms;randomValuesAndSizes;backtracking;45;722.15ms
